Date,Open,High,Low,Close,Adj Close,Volume
2019-03-14,23.750000,23.830000,23.290001,23.480000,23.480000,459700
2019-03-15,23.600000,23.750000,23.120001,23.290001,23.290001,700600
2019-03-18,23.400000,23.700001,22.920000,23.330000,23.330000,649700
2019-03-19,23.370001,23.629999,23.270000,23.480000,23.480000,790000
2019-03-20,23.480000,23.760000,23.010000,23.620001,23.620001,1319500
2019-03-21,21.540001,21.540001,19.100000,19.280001,19.280001,5554000
2019-03-22,19.200001,19.240000,18.490000,18.750000,18.750000,3732600
2019-03-25,18.740000,18.820000,18.139999,18.520000,18.520000,1920100
2019-03-26,18.680000,18.700001,17.920000,18.200001,18.200001,1052400
2019-03-27,18.160000,18.450001,17.629999,18.299999,18.299999,792400
2019-03-28,18.230000,18.850000,18.139999,18.780001,18.780001,830400
2019-03-29,18.809999,19.120001,18.410000,18.629999,18.629999,597900
2019-04-01,18.750000,19.190001,18.639999,19.090000,19.090000,672500
2019-04-02,19.010000,19.250000,18.400000,18.990000,18.990000,776000
2019-04-03,19.129999,19.350000,18.709999,19.139999,19.139999,580000
2019-04-04,19.150000,19.250000,18.910000,19.139999,19.139999,372400
2019-04-05,19.299999,19.540001,19.219999,19.320000,19.320000,558900
2019-04-08,19.299999,19.549999,19.059999,19.450001,19.450001,350700
2019-04-09,19.450001,19.540001,18.850000,18.920000,18.920000,666300
2019-04-10,19.010000,19.370001,18.430000,18.809999,18.809999,681900
2019-04-11,18.719999,18.870001,18.250000,18.459999,18.459999,629300
2019-04-12,18.549999,19.100000,18.440001,18.820000,18.820000,1567900
2019-04-15,18.799999,19.020000,18.639999,18.830000,18.830000,810000
2019-04-16,18.959999,19.360001,18.860001,19.120001,19.120001,838100
2019-04-17,19.330000,19.750000,19.000000,19.139999,19.139999,875900
2019-04-18,19.190001,19.370001,18.900000,19.010000,19.010000,612100
2019-04-22,19.020000,19.629999,19.020000,19.580000,19.580000,765200
2019-04-23,19.670000,20.299999,19.639999,20.260000,20.260000,1530500
2019-04-24,20.250000,20.750000,20.160000,20.180000,20.180000,893600
2019-04-25,20.059999,20.459999,19.930000,20.059999,20.059999,580400
2019-04-26,20.080000,20.309999,20.000000,20.270000,20.270000,517400
2019-04-29,20.580000,20.590000,19.950001,20.030001,20.030001,426100
2019-04-30,19.920000,20.070000,19.590000,19.980000,19.980000,544700
2019-05-01,20.180000,20.830000,20.129999,20.629999,20.629999,873700
2019-05-02,20.650000,20.910000,20.200001,20.400000,20.400000,622600
2019-05-03,20.500000,21.459999,20.379999,21.450001,21.450001,1674400
2019-05-06,20.660000,20.830000,20.020000,20.030001,20.030001,869600
2019-05-07,19.990000,20.280001,19.750000,20.139999,20.139999,499200
2019-05-08,20.180000,20.270000,19.530001,19.660000,19.660000,516000
2019-05-09,19.370001,19.450001,18.580000,18.870001,18.870001,882700
2019-05-10,18.760000,19.389999,18.610001,19.120001,19.120001,775600
2019-05-13,19.000000,19.000000,17.650000,17.830000,17.830000,991900
2019-05-14,17.870001,18.270000,17.770000,17.879999,17.879999,675700
2019-05-15,17.610001,18.250000,17.610001,18.120001,18.120001,524900
2019-05-16,18.139999,18.590000,18.090000,18.430000,18.430000,409500
2019-05-17,18.010000,18.219999,17.500000,17.510000,17.510000,1106100
2019-05-20,17.379999,17.620001,16.900000,17.440001,17.440001,579300
2019-05-21,17.670000,18.230000,17.670000,17.940001,17.940001,509600
2019-05-22,17.840000,18.110001,17.700001,17.930000,17.930000,581100
2019-05-23,17.750000,17.879999,17.010000,17.379999,17.379999,759900
2019-05-24,17.500000,17.750000,17.410000,17.620001,17.620001,454900
2019-05-28,17.650000,18.040001,17.400000,17.770000,17.770000,498300
2019-05-29,17.690001,17.860001,17.350000,17.690001,17.690001,831900
2019-05-30,18.420000,20.090000,18.420000,19.410000,19.410000,1829400
2019-05-31,19.000000,19.410000,18.610001,19.090000,19.090000,913500
2019-06-03,18.370001,20.000000,18.350000,19.860001,19.860001,884500
2019-06-04,19.450001,20.709999,19.400000,20.610001,20.610001,1219500
2019-06-05,20.340000,20.879999,20.250000,20.860001,20.860001,962500
2019-06-06,20.620001,21.420000,20.500000,21.209999,21.209999,794500
2019-06-07,21.230000,21.530001,21.090000,21.320000,21.320000,800400
2019-06-10,21.290001,21.750000,21.230000,21.309999,21.309999,538100
2019-06-11,21.330000,21.469999,20.590000,21.129999,21.129999,604500
2019-06-12,20.740000,21.480000,20.559999,21.209999,21.209999,1152100
2019-06-13,21.340000,21.820000,21.250000,21.740000,21.740000,792700
2019-06-14,21.530001,21.850000,21.250000,21.610001,21.610001,482100
2019-06-17,21.740000,21.780001,21.059999,21.290001,21.290001,658000
2019-06-18,21.610001,22.200001,21.500000,21.930000,21.930000,904700
2019-06-19,21.930000,22.520000,21.860001,22.360001,22.360001,887500
2019-06-20,22.750000,22.930000,21.900000,21.990000,21.990000,969100
2019-06-21,22.160000,22.340000,21.900000,22.070000,22.070000,858400
2019-06-24,22.139999,22.290001,21.850000,22.180000,22.180000,318100
2019-06-25,22.110001,22.340000,20.969999,21.270000,21.270000,1063700
2019-06-26,21.430000,21.850000,21.209999,21.309999,21.309999,391000
2019-06-27,21.400000,22.139999,21.180000,22.000000,22.000000,799400
2019-06-28,22.040001,22.240000,21.530001,21.830000,21.830000,641300
2019-07-01,22.209999,22.770000,22.090000,22.270000,22.270000,572000
2019-07-02,22.219999,22.490000,22.010000,22.340000,22.340000,605800
2019-07-03,22.450001,22.590000,22.000000,22.120001,22.120001,1238800
2019-07-05,21.840000,22.469999,21.719999,22.320000,22.320000,453100
2019-07-08,22.150000,22.200001,21.639999,21.889999,21.889999,480400
2019-07-09,21.770000,21.879999,21.469999,21.650000,21.650000,395300
2019-07-10,21.719999,21.959999,21.090000,21.209999,21.209999,629100
2019-07-11,21.299999,21.370001,20.250000,20.400000,20.400000,836400
2019-07-12,20.610001,21.030001,20.400000,20.809999,20.809999,752000
2019-07-15,20.850000,21.000000,20.580000,20.620001,20.620001,268600
2019-07-16,20.660000,20.930000,20.440001,20.620001,20.620001,440300
2019-07-17,20.580000,20.930000,20.580000,20.600000,20.600000,376500
2019-07-18,20.650000,20.889999,20.340000,20.730000,20.730000,467100
2019-07-19,20.750000,21.110001,20.700001,20.940001,20.940001,407100
2019-07-22,20.990000,21.330000,20.760000,20.870001,20.870001,286200
2019-07-23,20.879999,21.100000,20.440001,20.600000,20.600000,357500
2019-07-24,20.570000,20.820000,20.400000,20.610001,20.610001,257800
2019-07-25,20.620001,20.709999,19.950001,20.190001,20.190001,495100
2019-07-26,20.190001,20.459999,19.879999,20.410000,20.410000,374100
2019-07-29,20.309999,20.780001,20.309999,20.719999,20.719999,293800
2019-07-30,20.559999,21.240000,20.370001,21.180000,21.180000,510600
2019-07-31,21.299999,21.690001,21.070000,21.320000,21.320000,562100
2019-08-01,21.650000,23.350000,21.650000,22.230000,22.230000,1224600
2019-08-02,22.299999,22.549999,21.549999,21.799999,21.799999,507700
2019-08-05,21.209999,21.340000,20.100000,20.520000,20.520000,729600
2019-08-06,21.020000,21.290001,20.680000,20.920000,20.920000,399400
2019-08-07,20.990000,21.790001,20.799999,21.740000,21.740000,561000
2019-08-08,21.719999,22.290001,21.520000,22.260000,22.260000,447900
2019-08-09,22.059999,22.209999,21.690001,21.860001,21.860001,443000
2019-08-12,21.549999,21.660000,21.100000,21.280001,21.280001,449200
2019-08-13,21.170000,21.950001,21.040001,21.860001,21.860001,473400
2019-08-14,21.350000,21.559999,20.350000,20.600000,20.600000,1077500
2019-08-15,23.760000,24.250000,21.120001,23.080000,23.080000,4381700
2019-08-16,23.480000,23.969999,23.040001,23.389999,23.389999,1583000
2019-08-19,23.690001,24.719999,23.559999,24.360001,24.360001,1623000
2019-08-20,24.200001,24.299999,23.870001,24.030001,24.030001,583500
2019-08-21,24.530001,24.820000,24.299999,24.500000,24.500000,664300
2019-08-22,24.490000,24.559999,23.719999,23.770000,23.770000,603900
2019-08-23,23.480000,23.740000,22.629999,22.740000,22.740000,664100
2019-08-26,23.059999,23.309999,22.900000,23.090000,23.090000,365700
2019-08-27,23.110001,23.400000,22.320000,22.559999,22.559999,742500
2019-08-28,22.740000,23.270000,22.510000,23.139999,23.139999,537800
2019-08-29,23.379999,23.780001,23.129999,23.290001,23.290001,470300
2019-08-30,23.620001,23.870001,22.969999,23.389999,23.389999,492100
2019-09-03,23.139999,23.400000,22.889999,23.170000,23.170000,810900
2019-09-04,23.410000,23.559999,23.129999,23.270000,23.270000,464900
2019-09-05,23.580000,23.809999,22.850000,23.059999,23.059999,602200
2019-09-06,23.240000,23.340000,22.520000,22.719999,22.719999,513900
2019-09-09,22.780001,22.959999,21.350000,21.410000,21.410000,788800
2019-09-10,21.340000,21.510000,20.139999,21.200001,21.200001,993500
2019-09-11,21.389999,21.709999,21.000000,21.200001,21.200001,516200
2019-09-12,21.389999,21.580000,20.660000,21.160000,21.160000,568100
2019-09-13,21.379999,21.500000,21.110001,21.309999,21.309999,472300
2019-09-16,21.540001,22.040001,21.320000,21.459999,21.459999,685500
2019-09-17,21.459999,22.250000,21.309999,21.910000,21.910000,799800
2019-09-18,21.889999,21.969999,21.250000,21.690001,21.690001,442800
2019-09-19,21.730000,22.309999,21.610001,22.070000,22.070000,582000
2019-09-20,22.080000,22.400000,21.879999,22.160000,22.160000,680400
2019-09-23,22.160000,22.900000,22.160000,22.670000,22.670000,766400
2019-09-24,22.799999,22.920000,20.990000,21.260000,21.260000,1395200
2019-09-25,21.230000,21.500000,20.959999,21.400000,21.400000,406600
2019-09-26,21.299999,21.389999,19.700001,19.980000,19.980000,1078800
2019-09-27,20.059999,20.270000,19.299999,19.430000,19.430000,852500
2019-09-30,19.450001,19.540001,18.700001,18.879999,18.879999,1072600
2019-10-01,19.020000,19.200001,18.240000,18.250000,18.250000,633900
2019-10-02,18.150000,18.209999,17.500000,17.709999,17.709999,711500
2019-10-03,17.760000,18.559999,17.740000,18.559999,18.559999,1025500
2019-10-04,18.510000,18.879999,18.190001,18.680000,18.680000,550200
2019-10-07,18.000000,18.500000,17.860001,18.139999,18.139999,1017600
2019-10-08,18.000000,18.299999,17.870001,18.030001,18.030001,542800
2019-10-09,18.110001,18.260000,17.780001,18.020000,18.020000,471800
2019-10-10,18.160000,18.730000,18.080000,18.230000,18.230000,529600
2019-10-11,18.500000,18.900000,18.500000,18.709999,18.709999,513000
2019-10-14,18.620001,18.969999,18.530001,18.790001,18.790001,342100
2019-10-15,18.730000,19.040001,18.320000,18.680000,18.680000,531300
2019-10-16,18.590000,18.680000,18.030001,18.180000,18.180000,471300
2019-10-17,18.090000,18.620001,17.990000,18.260000,18.260000,395600
2019-10-18,18.200001,18.510000,18.000000,18.110001,18.110001,455500
2019-10-21,18.100000,18.770000,18.100000,18.530001,18.530001,479600
2019-10-22,18.570000,18.799999,17.790001,17.910000,17.910000,708900
2019-10-23,17.830000,18.219999,17.709999,17.840000,17.840000,536100
2019-10-24,18.040001,18.330000,17.870001,18.250000,18.250000,469100
2019-10-25,18.250000,18.250000,17.000000,17.860001,17.860001,1137300
2019-10-28,18.020000,18.190001,17.639999,17.680000,17.680000,737800
2019-10-29,17.709999,18.059999,17.559999,17.700001,17.700001,517700
2019-10-30,17.650000,17.750000,17.070000,17.250000,17.250000,903500
2019-10-31,17.270000,17.410000,16.820000,17.070000,17.070000,752100
2019-11-01,17.180000,17.660000,17.049999,17.480000,17.480000,530200
2019-11-04,17.600000,17.660000,17.139999,17.160000,17.160000,590600
2019-11-05,17.230000,17.400000,16.930000,17.350000,17.350000,690200
2019-11-06,17.309999,17.570000,16.719999,16.969999,16.969999,744600
2019-11-07,17.180000,17.540001,17.049999,17.120001,17.120001,873700
2019-11-08,17.020000,17.129999,16.770000,16.900000,16.900000,540500
2019-11-11,16.840000,17.250000,16.690001,16.860001,16.860001,751400
2019-11-12,17.000000,17.740000,16.920000,17.510000,17.510000,1740800
2019-11-13,16.309999,17.000000,14.580000,14.660000,14.660000,5182300
2019-11-14,14.880000,15.170000,14.500000,15.070000,15.070000,1840900
2019-11-15,15.300000,15.930000,14.900000,14.950000,14.950000,1546400
2019-11-18,14.950000,15.220000,14.530000,14.970000,14.970000,1158600
2019-11-19,15.180000,15.360000,14.990000,15.100000,15.100000,907000
2019-11-20,15.050000,15.280000,14.820000,15.040000,15.040000,979800
2019-11-21,15.080000,15.390000,14.660000,14.780000,14.780000,944300
2019-11-22,14.780000,14.960000,14.590000,14.920000,14.920000,629900
2019-11-25,14.990000,15.680000,14.990000,15.630000,15.630000,1074600
2019-11-26,15.610000,15.740000,15.220000,15.540000,15.540000,751200
2019-11-27,15.570000,16.299999,15.560000,16.190001,16.190001,908900
2019-11-29,16.209999,16.480000,16.040001,16.350000,16.350000,539000
2019-12-02,16.400000,16.709999,16.270000,16.410000,16.410000,775200
2019-12-03,16.190001,16.809999,16.010000,16.740000,16.740000,1142800
2019-12-04,16.700001,17.510000,16.660000,17.420000,17.420000,1197800
2019-12-05,17.450001,18.250000,17.450001,17.940001,17.940001,1547900
2019-12-06,18.120001,18.450001,17.969999,18.350000,18.350000,854400
2019-12-09,19.010000,19.360001,18.520000,19.049999,19.049999,1932600
2019-12-10,18.930000,19.440001,18.879999,19.309999,19.309999,1118600
2019-12-11,19.309999,20.049999,19.309999,19.809999,19.809999,1224000
2019-12-12,19.950001,20.270000,19.900000,20.250000,20.250000,1011900
2019-12-13,20.250000,20.570000,19.850000,20.309999,20.309999,1151300
2019-12-16,20.459999,20.740000,20.330000,20.700001,20.700001,563800
2019-12-17,20.709999,21.400000,20.660000,21.330000,21.330000,1181000
2019-12-18,21.309999,21.309999,20.320000,20.600000,20.600000,913200
2019-12-19,20.680000,20.850000,20.299999,20.600000,20.600000,1104400
2019-12-20,20.650000,21.170000,20.510000,21.150000,21.150000,1136300
2019-12-23,21.200001,21.830000,21.010000,21.809999,21.809999,752000
2019-12-24,21.840000,22.190001,21.670000,22.150000,22.150000,364100
2019-12-26,22.200001,22.610001,22.059999,22.320000,22.320000,519300
2019-12-27,22.320000,22.320000,21.670000,21.790001,21.790001,519000
2019-12-30,21.709999,21.930000,21.209999,21.860001,21.860001,662000
2019-12-31,21.830000,22.180000,21.740000,22.100000,22.100000,344800
2020-01-02,22.360001,22.540001,22.040001,22.520000,22.520000,643300
2020-01-03,22.190001,22.440001,21.590000,21.799999,21.799999,809600
2020-01-06,21.309999,22.330000,21.100000,22.320000,22.320000,938000
2020-01-07,22.290001,22.600000,22.219999,22.360001,22.360001,596900
2020-01-08,22.370001,22.709999,22.110001,22.570000,22.570000,709800
2020-01-09,22.610001,23.379999,22.610001,22.889999,22.889999,788800
2020-01-10,23.000000,23.000000,22.469999,22.549999,22.549999,445100
2020-01-13,22.629999,23.299999,22.600000,23.059999,23.059999,696500
2020-01-14,23.000000,23.750000,22.760000,23.450001,23.450001,932000
2020-01-15,23.389999,23.450001,22.900000,23.280001,23.280001,759800
2020-01-16,23.430000,23.740000,22.870001,23.020000,23.020000,760300
2020-01-17,23.049999,23.070000,21.969999,22.410000,22.410000,1326800
2020-01-21,22.299999,22.340000,21.469999,22.010000,22.010000,883700
2020-01-22,22.230000,22.230000,21.639999,21.770000,21.770000,653800
2020-01-23,21.650000,21.650000,21.049999,21.389999,21.389999,652500
2020-01-24,21.410000,21.440001,20.870001,21.080000,21.080000,726900
2020-01-27,20.330000,20.530001,20.100000,20.209999,20.209999,583800
2020-01-28,20.340000,20.940001,20.219999,20.719999,20.719999,537900
2020-01-29,20.840000,20.910000,20.370001,20.500000,20.500000,385100
2020-01-30,20.340000,20.530001,20.150000,20.500000,20.500000,243700
2020-01-31,20.350000,20.360001,19.889999,20.049999,20.049999,485700
2020-02-03,20.049999,20.820000,20.030001,20.620001,20.620001,621400
2020-02-04,21.000000,21.520000,20.980000,21.299999,21.299999,897900
2020-02-05,21.750000,22.100000,21.209999,21.660000,21.660000,813700
2020-02-06,21.850000,22.450001,21.799999,21.850000,21.850000,680900
2020-02-07,21.750000,21.809999,20.860001,21.219999,21.219999,663100
2020-02-10,21.100000,21.520000,20.980000,21.370001,21.370001,350900
2020-02-11,21.610001,22.879999,21.490000,22.840000,22.840000,1069400
2020-02-12,23.049999,24.420000,22.870001,24.129999,24.129999,2053400
2020-02-13,23.860001,24.100000,22.580000,23.920000,23.920000,1683400
2020-02-14,24.110001,24.280001,23.160000,23.320000,23.320000,531200
2020-02-18,23.260000,23.840000,23.150000,23.510000,23.510000,552300
2020-02-19,23.910000,25.350000,23.850000,24.639999,24.639999,1542500
2020-02-20,25.190001,25.299999,23.950001,24.469999,24.469999,1249900
2020-02-21,24.150000,24.150000,22.700001,23.010000,23.010000,1250400
2020-02-24,21.270000,22.200001,20.910000,21.799999,21.799999,1129300
2020-02-25,22.090000,22.490000,21.570000,21.850000,21.850000,1068300
2020-02-26,21.850000,22.500000,21.600000,21.670000,21.670000,605500
2020-02-27,20.900000,21.420000,20.059999,20.629999,20.629999,1630100
2020-02-28,19.500000,20.790001,19.370001,20.400000,20.400000,1055900
2020-03-02,20.120001,20.629999,19.650000,20.610001,20.610001,687000
2020-03-03,20.920000,22.040001,20.549999,20.910000,20.910000,708100
2020-03-04,21.340000,21.469999,20.730000,21.469999,21.469999,438500
2020-03-05,20.950001,21.770000,20.799999,21.500000,21.500000,504100
2020-03-06,20.889999,21.360001,19.879999,20.309999,20.309999,706100
2020-03-09,18.719999,18.790001,17.250000,17.350000,17.350000,1280500
2020-03-10,18.309999,18.450001,17.480000,18.209999,18.209999,613300
2020-03-11,17.670000,18.150000,16.940001,17.889999,17.889999,1065300
2020-03-12,15.950000,17.100000,15.880000,16.280001,16.280001,1026100
2020-03-13,17.180000,17.490000,15.400000,16.799999,16.799999,1364500
2020-03-16,15.000000,15.210000,12.340000,13.240000,13.240000,1918600
2020-03-17,13.560000,15.930000,12.990000,14.800000,14.800000,1654800
2020-03-18,13.990000,14.750000,12.000000,13.470000,13.470000,2044500
2020-03-19,13.140000,14.720000,12.050000,14.060000,14.060000,1478900
2020-03-20,14.600000,15.500000,14.150000,14.710000,14.710000,1234400
2020-03-23,14.670000,15.000000,13.500000,14.430000,14.430000,984800
2020-03-24,15.160000,15.840000,14.910000,15.400000,15.400000,933200
2020-03-25,15.790000,16.719999,14.650000,15.450000,15.450000,1193100
2020-03-26,17.799999,18.490000,16.750000,17.420000,17.420000,2133500
2020-03-27,16.639999,16.660000,15.210000,15.280000,15.280000,1169900
2020-03-30,15.420000,15.820000,14.900000,15.640000,15.640000,968700
2020-03-31,15.740000,16.400000,15.430000,15.910000,15.910000,1575000
2020-04-01,15.220000,15.420000,14.580000,14.740000,14.740000,479500
2020-04-02,14.790000,15.630000,14.750000,15.290000,15.290000,680400
2020-04-03,15.310000,15.490000,14.580000,14.900000,14.900000,384100
2020-04-06,15.740000,16.590000,15.610000,16.370001,16.370001,609900
2020-04-07,17.000000,17.110001,16.100000,16.180000,16.180000,631800
2020-04-08,16.590000,17.080000,16.360001,16.889999,16.889999,650900
2020-04-09,17.020000,17.690001,16.610001,16.879999,16.879999,640400
2020-04-13,16.879999,17.150000,16.360001,17.080000,17.080000,494600
2020-04-14,17.500000,17.940001,17.180000,17.750000,17.750000,553900
2020-04-15,17.129999,17.250000,16.750000,17.190001,17.190001,393600
2020-04-16,17.389999,17.389999,16.559999,16.780001,16.780001,339400
2020-04-17,17.309999,17.700001,16.840000,17.299999,17.299999,923900
2020-04-20,17.000000,17.170000,16.660000,16.780001,16.780001,509400
2020-04-21,16.139999,16.500000,15.830000,15.870000,15.870000,598400
2020-04-22,16.320000,16.469999,15.930000,16.430000,16.430000,478500
2020-04-23,16.620001,17.340000,16.530001,16.969999,16.969999,576700
2020-04-24,17.030001,17.219999,16.459999,16.860001,16.860001,355700
2020-04-27,16.950001,17.500000,16.889999,17.240000,17.240000,399200
2020-04-28,17.620001,17.700001,16.900000,17.230000,17.230000,461100
2020-04-29,17.580000,18.700001,17.440001,18.580000,18.580000,1056600
2020-04-30,18.440001,18.440001,17.580000,17.840000,17.840000,500700
2020-05-01,17.010000,17.580000,16.770000,17.139999,17.139999,353800
2020-05-04,17.100000,17.590000,16.980000,17.580000,17.580000,451500
2020-05-05,17.830000,18.200001,17.500000,17.540001,17.540001,374800
2020-05-06,17.850000,18.350000,17.580000,18.100000,18.100000,525000
2020-05-07,18.170000,18.400000,17.770000,18.090000,18.090000,822200
2020-05-08,18.350000,18.730000,18.209999,18.540001,18.540001,627500
2020-05-11,18.389999,18.490000,18.059999,18.260000,18.260000,454300
2020-05-12,18.440001,18.670000,17.690001,17.709999,17.709999,363200
2020-05-13,17.629999,17.910000,16.820000,17.200001,17.200001,536300
2020-05-14,16.850000,16.940001,15.840000,16.809999,16.809999,902500
2020-05-15,16.559999,17.180000,16.250000,17.049999,17.049999,550100
2020-05-18,17.850000,18.059999,17.309999,17.980000,17.980000,777100
2020-05-19,18.040001,19.450001,18.000000,19.270000,19.270000,1246100
2020-05-20,19.600000,20.139999,18.700001,18.920000,18.920000,1966400
2020-05-21,19.010000,19.340000,18.580000,18.709999,18.709999,475500
2020-05-22,18.690001,18.690001,18.080000,18.200001,18.200001,1031300
2020-05-26,18.799999,19.420000,18.730000,19.049999,19.049999,1106300
2020-05-27,19.290001,19.320000,18.379999,19.280001,19.280001,780300
2020-05-28,19.389999,19.389999,18.040001,18.139999,18.139999,1833600
2020-05-29,18.280001,19.180000,18.100000,18.799999,18.799999,1292100
2020-06-01,18.250000,19.080000,18.230000,18.709999,18.709999,920500
2020-06-02,18.600000,18.750000,18.160000,18.400000,18.400000,790800
2020-06-03,18.480000,19.750000,18.299999,19.090000,19.090000,3062300
2020-06-04,19.110001,19.850000,19.100000,19.230000,19.230000,1234500
2020-06-05,19.500000,19.600000,19.160000,19.230000,19.230000,1015600
2020-06-08,19.379999,20.200001,19.219999,20.200001,20.200001,974600
2020-06-09,20.000000,20.000000,18.910000,19.100000,19.100000,1255900
2020-06-10,19.309999,19.309999,18.150000,18.440001,18.440001,933500
2020-06-11,17.490000,17.860001,16.820000,16.950001,16.950001,1054800
2020-06-12,17.520000,17.990000,17.200001,17.740000,17.740000,891900
2020-06-15,17.209999,18.010000,16.969999,17.840000,17.840000,526400
2020-06-16,18.490000,18.490000,17.709999,18.070000,18.070000,689600
2020-06-17,18.150000,18.280001,17.330000,17.410000,17.410000,552600
2020-06-18,17.410000,18.110001,17.350000,17.760000,17.760000,450100
2020-06-19,18.080000,18.400000,17.889999,18.049999,18.049999,874400
2020-06-22,18.180000,18.200001,17.610001,17.760000,17.760000,390200
2020-06-23,17.950001,18.670000,17.840000,18.430000,18.430000,613300
2020-06-24,18.299999,18.870001,18.129999,18.660000,18.660000,727500
2020-06-25,18.790001,19.139999,18.500000,19.139999,19.139999,689400
2020-06-26,19.080000,19.240000,18.379999,18.469999,18.469999,492000
2020-06-29,18.740000,19.209999,18.420000,19.030001,19.030001,566400
2020-06-30,18.950001,19.549999,18.940001,19.270000,19.270000,481900
2020-07-01,19.270000,19.600000,19.160000,19.330000,19.330000,496400
2020-07-02,19.620001,20.430000,19.520000,20.040001,20.040001,885700
2020-07-06,20.400000,22.180000,20.350000,22.100000,22.100000,1909900
2020-07-07,22.059999,22.350000,21.540001,22.290001,22.290001,1131800
2020-07-08,22.469999,23.980000,22.430000,23.670000,23.670000,1634600
2020-07-09,24.000000,24.490000,23.400000,23.889999,23.889999,1771900
2020-07-10,23.930000,23.980000,23.129999,23.400000,23.400000,744600
2020-07-13,23.680000,24.490000,23.010000,23.150000,23.150000,935600
2020-07-14,23.000000,23.719999,22.559999,23.690001,23.690001,1028200
2020-07-15,24.200001,24.240000,23.450001,23.730000,23.730000,733700
2020-07-16,23.360001,23.440001,22.510000,22.799999,22.799999,826200
2020-07-17,23.030001,23.540001,22.809999,23.430000,23.430000,694300
2020-07-20,23.639999,25.850000,23.639999,24.879999,24.879999,2363800
2020-07-21,25.180000,25.280001,22.900000,23.230000,23.230000,1758200
2020-07-22,23.180000,23.639999,22.870001,23.000000,23.000000,837000
2020-07-23,23.070000,23.440001,22.580000,22.959999,22.959999,703200
2020-07-24,22.629999,22.879999,22.129999,22.760000,22.760000,786000
2020-07-27,23.510000,24.660000,23.459999,24.629999,24.629999,2145500
2020-07-28,24.370001,24.530001,23.010000,23.010000,23.010000,1085700
2020-07-29,23.100000,23.540001,22.670000,22.770000,22.770000,937500
2020-07-30,22.520000,22.600000,21.719999,22.549999,22.549999,1020900
