Date,Open,High,Low,Close,Adj Close,Volume
2019-01-07,75.820000,76.150002,75.820000,76.150002,74.181648,2800
2019-01-08,76.150002,76.150002,76.150002,76.150002,74.181648,100
2019-01-09,78.830002,79.050003,78.830002,79.050003,77.006691,600
2019-01-10,77.690002,77.830002,77.690002,77.830002,75.818230,1100
2019-01-11,78.250000,78.250000,77.230003,77.230003,75.233742,1100
2019-01-14,77.250000,77.250000,77.250000,77.250000,75.253212,500
2019-01-15,77.779999,77.800003,77.470001,77.800003,75.789001,2500
2019-01-16,77.250000,77.250000,77.250000,77.250000,75.253212,100
2019-01-17,77.599998,77.599998,77.599998,77.599998,75.594170,200
2019-01-18,78.529999,78.849998,78.529999,78.849998,76.811852,600
2019-01-22,78.849998,78.849998,78.849998,78.849998,76.811852,100
2019-01-23,77.709999,77.709999,77.709999,77.709999,75.701324,1000
2019-01-24,79.330002,79.500000,79.300003,79.500000,77.445053,1200
2019-01-25,79.360001,79.360001,79.360001,79.360001,77.308670,200
2019-01-28,78.389999,78.389999,78.389999,78.389999,76.363747,700
2019-01-29,80.290001,82.120003,80.290001,82.120003,79.997337,7000
2019-01-30,82.389999,83.519997,82.250000,82.599998,80.464928,2800
2019-01-31,83.050003,83.160004,83.000000,83.160004,81.010460,800
2019-02-01,83.160004,83.160004,83.160004,83.160004,81.010460,500
2019-02-04,81.879997,81.900002,81.849998,81.849998,79.734314,700
2019-02-05,81.580002,81.580002,81.580002,81.580002,79.471291,400
2019-02-06,80.900002,81.169998,80.900002,81.169998,79.071892,600
2019-02-07,77.019997,77.019997,76.389999,76.389999,74.415443,800
2019-02-08,77.949997,78.300003,77.949997,78.300003,76.276077,900
2019-02-11,80.800003,81.470001,80.800003,81.470001,79.364136,2300
2019-02-12,83.070000,83.160004,82.790001,83.160004,81.010460,900
2019-02-13,83.589996,83.589996,83.589996,83.589996,81.429337,300
2019-02-14,84.250000,84.769997,84.250000,84.550003,82.364525,2500
2019-02-15,83.650002,83.650002,83.650002,83.650002,81.487785,200
2019-02-19,83.919998,84.239998,83.919998,84.239998,82.062531,1000
2019-02-20,83.120003,83.120003,83.120003,83.120003,80.971489,600
2019-02-21,83.790001,83.849998,83.519997,83.519997,81.361137,3600
2019-02-22,83.250000,83.250000,83.250000,83.250000,81.098129,500
2019-02-25,83.349998,83.349998,83.349998,83.349998,81.195534,600
2019-02-26,83.300003,84.050003,83.300003,83.739998,81.575455,1000
2019-02-27,83.370003,83.370003,83.080002,83.080002,80.932526,1100
2019-02-28,83.150002,83.449997,83.150002,83.449997,81.292953,900
2019-03-01,83.449997,83.449997,83.449997,83.449997,81.292953,100
2019-03-04,82.110001,82.250000,81.589996,81.589996,79.481033,900
2019-03-05,81.349998,81.599998,81.349998,81.599998,79.490776,700
2019-03-06,81.599998,81.599998,81.599998,81.599998,79.490776,100
2019-03-07,81.599998,81.599998,81.599998,81.599998,79.490776,100
2019-03-08,81.599998,81.599998,81.599998,81.599998,79.490776,100
2019-03-11,79.550003,80.400002,79.550003,80.339996,78.263336,2200
2019-03-12,82.449997,82.940002,82.449997,82.940002,80.796143,600
2019-03-13,83.879997,84.029999,83.879997,84.029999,81.857964,800
2019-03-14,84.220001,84.820000,84.220001,84.820000,82.627548,2800
2019-03-15,85.900002,85.900002,85.900002,85.900002,83.679626,1700
2019-03-18,85.370003,86.480003,85.370003,86.309998,84.079025,1400
2019-03-19,86.760002,86.760002,86.209999,86.550003,84.312828,600
2019-03-20,86.449997,87.110001,86.419998,87.010002,84.760941,1300
2019-03-21,86.000000,86.000000,84.500000,84.500000,82.315811,1100
2019-03-22,82.440002,82.440002,82.440002,82.440002,80.309067,300
2019-03-25,81.360001,81.510002,81.360001,81.510002,79.403107,300
2019-03-26,82.750000,82.809998,82.349998,82.349998,80.221390,800
2019-03-27,83.309998,83.440002,82.970001,83.440002,81.283218,800
2019-03-28,83.419998,83.419998,83.059998,83.300003,81.146835,1400
2019-03-29,84.000000,84.250000,83.959999,84.250000,82.072273,5500
2019-04-01,86.480003,87.150002,86.480003,87.150002,84.897324,900
2019-04-02,87.029999,87.449997,86.739998,87.449997,85.189560,3500
