Date,Open,High,Low,Adj Close,Volume,Ticker
2019-01-07,75.82,76.150002,75.82,74.181648,2800,VWSYF
2019-01-08,76.150002,76.150002,76.150002,74.181648,100,VWSYF
2019-01-09,78.83000200000001,79.050003,78.83000200000001,77.006691,600,VWSYF
2019-01-10,77.690002,77.83000200000001,77.690002,75.81823,1100,VWSYF
2019-01-11,78.25,78.25,77.230003,75.233742,1100,VWSYF
2019-01-14,77.25,77.25,77.25,75.253212,500,VWSYF
2019-01-15,77.779999,77.800003,77.470001,75.789001,2500,VWSYF
2019-01-16,77.25,77.25,77.25,75.253212,100,VWSYF
2019-01-17,77.599998,77.599998,77.599998,75.59416999999999,200,VWSYF
2019-01-18,78.529999,78.849998,78.529999,76.811852,600,VWSYF
2019-01-22,78.849998,78.849998,78.849998,76.811852,100,VWSYF
2019-01-23,77.709999,77.709999,77.709999,75.701324,1000,VWSYF
2019-01-24,79.33000200000001,79.5,79.300003,77.445053,1200,VWSYF
2019-01-25,79.360001,79.360001,79.360001,77.30866999999999,200,VWSYF
2019-01-28,78.389999,78.389999,78.389999,76.363747,700,VWSYF
2019-01-29,80.290001,82.120003,80.290001,79.997337,7000,VWSYF
2019-01-30,82.389999,83.519997,82.25,80.464928,2800,VWSYF
2019-01-31,83.050003,83.160004,83.0,81.01046,800,VWSYF
2019-02-01,83.160004,83.160004,83.160004,81.01046,500,VWSYF
2019-02-04,81.879997,81.900002,81.849998,79.734314,700,VWSYF
2019-02-05,81.58000200000001,81.58000200000001,81.58000200000001,79.47129100000001,400,VWSYF
2019-02-06,80.900002,81.16999799999999,80.900002,79.071892,600,VWSYF
2019-02-07,77.019997,77.019997,76.389999,74.41544300000001,800,VWSYF
2019-02-08,77.949997,78.300003,77.949997,76.276077,900,VWSYF
2019-02-11,80.800003,81.470001,80.800003,79.364136,2300,VWSYF
2019-02-12,83.07,83.160004,82.790001,81.01046,900,VWSYF
2019-02-13,83.589996,83.589996,83.589996,81.429337,300,VWSYF
2019-02-14,84.25,84.769997,84.25,82.364525,2500,VWSYF
2019-02-15,83.650002,83.650002,83.650002,81.487785,200,VWSYF
2019-02-19,83.91999799999999,84.239998,83.91999799999999,82.062531,1000,VWSYF
2019-02-20,83.120003,83.120003,83.120003,80.971489,600,VWSYF
2019-02-21,83.790001,83.849998,83.519997,81.361137,3600,VWSYF
2019-02-22,83.25,83.25,83.25,81.098129,500,VWSYF
2019-02-25,83.349998,83.349998,83.349998,81.195534,600,VWSYF
2019-02-26,83.300003,84.050003,83.300003,81.575455,1000,VWSYF
2019-02-27,83.370003,83.370003,83.08000200000001,80.932526,1100,VWSYF
2019-02-28,83.150002,83.449997,83.150002,81.292953,900,VWSYF
2019-03-01,83.449997,83.449997,83.449997,81.292953,100,VWSYF
2019-03-04,82.110001,82.25,81.589996,79.481033,900,VWSYF
2019-03-05,81.349998,81.599998,81.349998,79.490776,700,VWSYF
2019-03-06,81.599998,81.599998,81.599998,79.490776,100,VWSYF
2019-03-07,81.599998,81.599998,81.599998,79.490776,100,VWSYF
2019-03-08,81.599998,81.599998,81.599998,79.490776,100,VWSYF
2019-03-11,79.550003,80.400002,79.550003,78.263336,2200,VWSYF
2019-03-12,82.449997,82.940002,82.449997,80.796143,600,VWSYF
2019-03-13,83.879997,84.029999,83.879997,81.857964,800,VWSYF
2019-03-14,84.220001,84.82,84.220001,82.627548,2800,VWSYF
2019-03-15,85.900002,85.900002,85.900002,83.679626,1700,VWSYF
2019-03-18,85.370003,86.480003,85.370003,84.079025,1400,VWSYF
2019-03-19,86.760002,86.760002,86.209999,84.312828,600,VWSYF
2019-03-20,86.449997,87.110001,86.41999799999999,84.760941,1300,VWSYF
2019-03-21,86.0,86.0,84.5,82.315811,1100,VWSYF
2019-03-22,82.440002,82.440002,82.440002,80.309067,300,VWSYF
2019-03-25,81.360001,81.510002,81.360001,79.40310699999999,300,VWSYF
2019-03-26,82.75,82.809998,82.349998,80.22139,800,VWSYF
2019-03-27,83.309998,83.440002,82.970001,81.283218,800,VWSYF
