Date,Open,High,Low,Adj Close,Volume,Ticker
2019-01-07,67.949997,67.949997,67.949997,58.250946,200,DOGEF
2019-01-08,67.75,67.75,67.25,57.650864,800,DOGEF
2019-01-09,67.25,67.25,67.25,57.650864,0,DOGEF
2019-01-10,69.0,69.0,69.0,59.151073,100,DOGEF
2019-01-11,68.68,68.800003,68.68,58.979622,400,DOGEF
2019-01-14,66.949997,66.949997,66.949997,57.39368399999999,400,DOGEF
2019-01-15,66.949997,66.949997,66.949997,57.39368399999999,0,DOGEF
2019-01-16,66.949997,66.949997,66.949997,57.39368399999999,100,DOGEF
2019-01-17,66.949997,66.949997,66.949997,57.39368399999999,100,DOGEF
2019-01-18,66.949997,66.949997,66.949997,57.39368399999999,0,DOGEF
2019-01-22,68.099998,68.099998,68.099998,58.379536,100,DOGEF
2019-01-23,68.099998,68.099998,68.099998,58.379536,0,DOGEF
2019-01-24,68.099998,68.099998,68.099998,58.379536,100,DOGEF
2019-01-25,69.449997,69.897003,69.449997,59.92004,300,DOGEF
2019-01-28,69.897003,69.897003,69.897003,59.92004,100,DOGEF
2019-01-29,69.897003,69.897003,69.897003,59.92004,100,DOGEF
2019-01-30,71.265999,71.265999,70.699997,60.60841800000001,400,DOGEF
2019-01-31,70.699997,70.699997,70.699997,60.60841800000001,100,DOGEF
2019-02-01,72.900002,72.900002,72.900002,62.494395999999995,900,DOGEF
2019-02-04,73.800003,73.800003,73.800003,63.265930000000004,100,DOGEF
2019-02-05,74.82,74.82,74.82,64.140335,5300,DOGEF
2019-02-06,74.199997,74.199997,74.199997,63.608837,700,DOGEF
2019-02-07,73.199997,73.199997,73.199997,62.751571999999996,300,DOGEF
2019-02-08,73.199997,73.199997,73.199997,62.751571999999996,100,DOGEF
2019-02-11,72.800003,72.800003,72.800003,62.408671999999996,100,DOGEF
2019-02-12,72.457001,72.599998,72.0,62.237213,1100,DOGEF
2019-02-13,72.899002,72.899002,72.899002,62.493538,200,DOGEF
2019-02-14,72.899002,72.899002,72.899002,62.493538,0,DOGEF
2019-02-15,71.849998,71.849998,71.849998,61.594269,1500,DOGEF
2019-02-19,71.849998,71.849998,71.849998,61.594269,400,DOGEF
2019-02-20,71.849998,71.849998,71.849998,61.594269,600,DOGEF
2019-02-21,73.063004,73.063004,72.949997,62.537257999999994,1300,DOGEF
2019-02-22,72.949997,72.949997,72.949997,62.537257999999994,0,DOGEF
2019-02-25,72.5,72.5,72.5,62.151489,300,DOGEF
2019-02-26,73.0,73.0,73.0,62.580124,100,DOGEF
2019-02-27,73.099998,73.699997,73.099998,63.180199,200,DOGEF
2019-02-28,73.150002,73.150002,73.099998,62.665848,500,DOGEF
2019-03-01,73.099998,73.099998,73.099998,62.665848,0,DOGEF
2019-03-04,73.099998,73.099998,73.099998,62.665848,100,DOGEF
2019-03-05,74.099998,75.0,74.099998,64.294647,800,DOGEF
2019-03-06,73.699997,73.699997,73.699997,72.620918,300,DOGEF
2019-03-07,73.699997,73.699997,73.699997,72.620918,0,DOGEF
2019-03-08,73.699997,73.699997,73.699997,72.620918,100,DOGEF
2019-03-11,73.699997,73.699997,73.699997,72.620918,100,DOGEF
2019-03-12,77.0,77.0,77.0,75.87260400000001,300,DOGEF
2019-03-13,77.396004,77.396004,77.300003,76.168221,1400,DOGEF
2019-03-14,77.639999,78.099998,77.639999,76.956497,400,DOGEF
2019-03-15,78.5,78.5,78.5,77.350647,500,DOGEF
2019-03-18,79.449997,79.449997,79.449997,78.286736,200,DOGEF
2019-03-19,77.849998,77.849998,77.849998,76.71015899999999,600,DOGEF
2019-03-20,78.050003,78.989998,78.050003,77.833466,1000,DOGEF
2019-03-21,77.849998,77.849998,77.849998,76.71015899999999,100,DOGEF
2019-03-22,77.349998,77.349998,77.300003,76.168221,200,DOGEF
2019-03-25,77.300003,77.300003,77.300003,76.168221,0,DOGEF
2019-03-26,77.300003,77.300003,77.300003,76.168221,100,DOGEF
2019-03-27,76.550003,76.550003,76.550003,75.429199,100,DOGEF
2019-03-28,76.550003,76.550003,76.550003,75.429199,300,DOGEF
2019-03-29,76.400002,76.400002,76.400002,75.28139499999999,10200,DOGEF
2019-04-01,75.75,76.199997,75.75,75.08431999999999,400,DOGEF
2019-04-02,77.112999,77.660004,76.584,76.522949,6800,DOGEF
2019-04-03,77.660004,77.660004,77.660004,76.522949,100,DOGEF
2019-04-04,78.059998,78.059998,77.629997,76.493378,900,DOGEF
2019-04-05,77.949997,78.5,77.949997,77.350647,500,DOGEF
2019-04-08,77.650002,77.650002,77.650002,76.513092,500,DOGEF
2019-04-09,76.244003,76.244003,76.244003,75.127678,100,DOGEF
2019-04-10,77.349998,77.57,77.349998,76.434265,900,DOGEF
2019-04-11,76.349998,76.349998,76.349998,75.232124,200,DOGEF
2019-04-12,76.349998,76.349998,76.349998,75.232124,100,DOGEF
2019-04-15,77.050003,77.050003,77.050003,75.921875,3700,DOGEF
2019-04-16,76.449997,76.449997,76.449997,75.330658,600,DOGEF
2019-04-17,75.050003,75.050003,75.050003,73.951164,1200,DOGEF
2019-04-18,74.724998,75.480003,74.400002,74.374863,800,DOGEF
2019-04-22,75.0,75.910004,75.0,74.798569,200,DOGEF
2019-04-23,75.099998,75.309998,75.099998,74.207352,1100,DOGEF
2019-04-24,75.264,75.264,75.050003,73.951164,300,DOGEF
2019-04-25,75.050003,75.459999,75.050003,74.35515600000001,300,DOGEF
2019-04-26,75.875,75.875,75.568001,74.461578,800,DOGEF
2019-04-29,75.568001,75.568001,75.568001,74.461578,100,DOGEF
2019-04-30,75.699997,76.800003,75.699997,75.675537,600,DOGEF
2019-05-01,77.550003,77.550003,77.550003,76.414558,200,DOGEF
2019-05-02,75.5,75.5,75.29499799999999,74.192566,1300,DOGEF
2019-05-03,75.985001,75.985001,75.985001,74.872467,200,DOGEF
2019-05-06,75.400002,75.400002,75.400002,74.296036,300,DOGEF
2019-05-07,76.699997,76.699997,76.699997,75.576996,300,DOGEF
2019-05-08,76.949997,76.949997,76.949997,75.823334,200,DOGEF
2019-05-09,76.949997,76.949997,76.949997,75.823334,0,DOGEF
2019-05-10,76.949997,76.949997,76.949997,75.823334,100,DOGEF
2019-05-13,76.949997,76.949997,76.949997,75.823334,100,DOGEF
2019-05-14,77.650002,77.650002,77.08000200000001,75.95143900000001,6200,DOGEF
2019-05-15,77.08000200000001,77.08000200000001,77.08000200000001,75.95143900000001,300,DOGEF
2019-05-16,77.08000200000001,77.08000200000001,77.08000200000001,75.95143900000001,300,DOGEF
2019-05-17,78.188004,78.188004,78.188004,77.043221,100,DOGEF
2019-05-20,78.699997,79.230003,78.699997,78.069962,1300,DOGEF
2019-05-21,80.449997,80.449997,80.050003,79.025749,500,DOGEF
2019-05-22,80.199997,80.199997,80.199997,79.025749,100,DOGEF
2019-05-23,80.119003,80.119003,79.849998,78.680878,500,DOGEF
2019-05-24,82.040001,82.040001,82.040001,80.838814,400,DOGEF
2019-05-28,82.199997,82.25,82.199997,81.045738,300,DOGEF
2019-05-29,82.25,82.25,82.25,81.045738,0,DOGEF
2019-05-30,82.25,82.25,82.25,81.045738,0,DOGEF
2019-05-31,82.25,82.25,82.25,81.045738,100,DOGEF
2019-06-03,80.239998,80.75,80.239998,79.56770300000001,2700,DOGEF
2019-06-04,80.400002,80.400002,80.400002,79.222824,100,DOGEF
2019-06-05,79.949997,80.449997,79.5,78.424683,5600,DOGEF
2019-06-06,79.589996,79.589996,79.589996,78.424683,7700,DOGEF
2019-06-07,85.349998,85.349998,85.349998,84.100349,100,DOGEF
2019-06-10,85.050003,85.349998,85.0,84.100349,600,DOGEF
2019-06-11,85.199997,85.199997,85.199997,83.952545,900,DOGEF
2019-06-12,85.199997,85.199997,85.199997,83.952545,200,DOGEF
2019-06-13,85.599998,85.970001,85.599998,84.71127299999999,5500,DOGEF
2019-06-14,85.970001,85.970001,85.970001,84.71127299999999,100,DOGEF
2019-06-17,85.970001,85.970001,85.970001,84.71127299999999,100,DOGEF
2019-06-18,85.25,85.25,85.25,84.001816,100,DOGEF
2019-06-19,85.25,85.25,85.25,84.001816,100,DOGEF
2019-06-20,85.25,85.25,85.25,84.001816,100,DOGEF
2019-06-21,84.199997,84.300003,84.199997,83.065727,400,DOGEF
2019-06-24,88.599998,88.849998,88.599998,87.549103,2200,DOGEF
2019-06-25,88.900002,89.599998,88.900002,88.288124,200,DOGEF
2019-06-26,88.75,88.75,88.75,87.45056899999999,500,DOGEF
2019-06-27,86.699997,86.699997,86.699997,85.43058,300,DOGEF
2019-06-28,87.542,87.542,87.08000200000001,85.923264,900,DOGEF
2019-07-01,86.559998,86.849998,86.559998,85.578384,1300,DOGEF
2019-07-02,89.0,89.0,89.0,87.696907,500,DOGEF
2019-07-03,90.779999,91.5,90.779999,90.101189,800,DOGEF
2019-07-05,89.150002,89.150002,89.150002,87.844711,400,DOGEF
2019-07-08,90.83000200000001,90.949997,90.83000200000001,89.61835500000001,1800,DOGEF
